,Date,Last Price
2066,2016-05-03,15.6
2067,2016-05-04,16.05
2068,2016-05-05,15.91
2069,2016-05-06,14.72
2070,2016-05-09,14.57
2071,2016-05-10,13.63
2072,2016-05-11,14.69
2073,2016-05-12,14.41
2074,2016-05-13,15.04
2075,2016-05-16,14.68
2076,2016-05-17,15.57
2077,2016-05-18,15.95
2078,2016-05-19,16.33
2079,2016-05-20,15.2
2080,2016-05-23,15.82
2081,2016-05-24,14.42
2082,2016-05-25,13.9
2083,2016-05-26,13.43
2084,2016-05-27,13.12
2085,2016-05-31,14.19
2086,2016-06-01,14.2
2087,2016-06-02,13.63
2088,2016-06-03,13.47
2089,2016-06-06,13.65
2090,2016-06-07,14.05
2091,2016-06-08,14.08
2092,2016-06-09,14.64
2093,2016-06-10,17.03
2094,2016-06-13,20.97
2095,2016-06-14,20.5
2096,2016-06-15,20.14
2097,2016-06-16,19.37
2098,2016-06-17,19.41
2099,2016-06-20,18.37
2100,2016-06-21,18.48
2101,2016-06-22,21.17
2102,2016-06-23,17.25
2103,2016-06-24,25.76
2104,2016-06-27,23.85
2105,2016-06-28,18.75
2106,2016-06-29,16.64
2107,2016-06-30,15.63
2108,2016-07-01,14.77
2109,2016-07-05,15.58
2110,2016-07-06,14.96
2111,2016-07-07,14.76
2112,2016-07-08,13.2
2113,2016-07-11,13.54
2114,2016-07-12,13.55
2115,2016-07-13,13.04
2116,2016-07-14,12.82
2117,2016-07-15,12.67
2118,2016-07-18,12.44
2119,2016-07-19,11.97
2120,2016-07-20,11.77
2121,2016-07-21,12.74
2122,2016-07-22,12.02
2123,2016-07-25,12.87
2124,2016-07-26,13.05
2125,2016-07-27,12.83
2126,2016-07-28,12.72
2127,2016-07-29,11.87
2128,2016-08-01,12.44
2129,2016-08-02,13.37
2130,2016-08-03,12.86
2131,2016-08-04,12.42
2132,2016-08-05,11.39
2133,2016-08-08,11.5
2134,2016-08-09,11.66
2135,2016-08-10,12.05
2136,2016-08-11,11.68
2137,2016-08-12,11.55
2138,2016-08-15,11.81
2139,2016-08-16,12.64
2140,2016-08-17,12.19
2141,2016-08-18,11.43
2142,2016-08-19,11.34
2143,2016-08-22,12.27
2144,2016-08-23,12.38
2145,2016-08-24,13.45
2146,2016-08-25,13.63
2147,2016-08-26,13.65
2148,2016-08-29,12.94
2149,2016-08-30,13.12
2150,2016-08-31,13.42
2151,2016-09-01,13.48
2152,2016-09-02,11.98
2153,2016-09-06,12.02
2154,2016-09-07,11.94
2155,2016-09-08,12.51
2156,2016-09-09,17.5
2157,2016-09-12,15.16
2158,2016-09-13,17.85
2159,2016-09-14,18.14
2160,2016-09-15,16.3
2161,2016-09-16,15.37
2162,2016-09-19,15.53
2163,2016-09-20,15.92
2164,2016-09-21,13.3
2165,2016-09-22,12.02
2166,2016-09-23,12.29
2167,2016-09-26,14.5
2168,2016-09-27,13.1
2169,2016-09-28,12.39
2170,2016-09-29,14.02
2171,2016-09-30,13.29
2172,2016-10-03,13.57
2173,2016-10-04,13.63
2174,2016-10-05,12.99
2175,2016-10-06,12.84
2176,2016-10-07,13.48
2177,2016-10-10,13.38
2178,2016-10-11,15.36
2179,2016-10-12,15.91
2180,2016-10-13,16.69
2181,2016-10-14,16.12
2182,2016-10-17,16.21
2183,2016-10-18,15.28
2184,2016-10-19,14.41
2185,2016-10-20,13.75
2186,2016-10-21,13.34
2187,2016-10-24,13.02
2188,2016-10-25,13.46
2189,2016-10-26,14.24
2190,2016-10-27,15.36
2191,2016-10-28,16.19
2192,2016-10-31,17.06
2193,2016-11-01,18.56
2194,2016-11-02,19.32
2195,2016-11-03,22.08
2196,2016-11-04,22.51
2197,2016-11-07,18.71
2198,2016-11-08,18.74
2199,2016-11-09,14.38
2200,2016-11-10,14.74
2201,2016-11-11,14.17
2202,2016-11-14,14.48
2203,2016-11-15,13.37
2204,2016-11-16,13.72
2205,2016-11-17,13.35
2206,2016-11-18,12.85
2207,2016-11-21,12.42
2208,2016-11-22,12.41
2209,2016-11-23,12.43
2210,2016-11-25,12.34
2211,2016-11-28,13.15
2212,2016-11-29,12.9
2213,2016-11-30,13.33
2214,2016-12-01,14.07
2215,2016-12-02,14.12
2216,2016-12-05,12.14
2217,2016-12-06,11.79
2218,2016-12-07,12.22
2219,2016-12-08,12.64
2220,2016-12-09,11.75
2221,2016-12-12,12.64
2222,2016-12-13,12.72
2223,2016-12-14,13.19
2224,2016-12-15,12.79
2225,2016-12-16,12.2
2226,2016-12-19,11.71
2227,2016-12-20,11.45
2228,2016-12-21,11.27
2229,2016-12-22,11.43
2230,2016-12-23,11.44
2231,2016-12-27,11.99
2232,2016-12-28,12.95
2233,2016-12-29,13.37
2234,2016-12-30,14.04
2235,2017-01-03,12.85
2236,2017-01-04,11.85
2237,2017-01-05,11.67
2238,2017-01-06,11.32
2239,2017-01-09,11.56
2240,2017-01-10,11.49
2241,2017-01-11,11.26
2242,2017-01-12,11.54
2243,2017-01-13,11.23
2244,2017-01-17,11.87
2245,2017-01-18,12.48
2246,2017-01-19,12.78
2247,2017-01-20,11.54
2248,2017-01-23,11.77
2249,2017-01-24,11.07
2250,2017-01-25,10.81
2251,2017-01-26,10.63
2252,2017-01-27,10.58
2253,2017-01-30,11.88
2254,2017-01-31,11.99
2255,2017-02-01,11.81
2256,2017-02-02,11.93
2257,2017-02-03,10.97
2258,2017-02-06,11.37
2259,2017-02-07,11.29
2260,2017-02-08,11.45
2261,2017-02-09,10.88
2262,2017-02-10,10.85
2263,2017-02-13,11.07
2264,2017-02-14,10.74
2265,2017-02-15,11.97
2266,2017-02-16,11.76
2267,2017-02-17,11.49
2268,2017-02-21,11.57
2269,2017-02-22,11.74
2270,2017-02-23,11.71
2271,2017-02-24,11.47
2272,2017-02-27,12.09
2273,2017-02-28,12.92
2274,2017-03-01,12.54
2275,2017-03-02,11.81
2276,2017-03-03,10.96
2277,2017-03-06,11.24
2278,2017-03-07,11.45
2279,2017-03-08,11.86
2280,2017-03-09,12.3
2281,2017-03-10,11.66
2282,2017-03-13,11.35
2283,2017-03-14,12.3
2284,2017-03-15,11.63
2285,2017-03-16,11.21
2286,2017-03-17,11.28
2287,2017-03-20,11.34
2288,2017-03-21,12.47
2289,2017-03-22,12.81
2290,2017-03-23,13.12
2291,2017-03-24,12.96
2292,2017-03-27,12.5
2293,2017-03-28,11.53
2294,2017-03-29,11.42
2295,2017-03-30,11.54
2296,2017-03-31,12.37
2297,2017-04-03,12.38
2298,2017-04-04,11.79
2299,2017-04-05,12.89
2300,2017-04-06,12.39
2301,2017-04-07,12.87
2302,2017-04-10,14.05
2303,2017-04-11,15.07
2304,2017-04-12,15.77
2305,2017-04-13,15.96
2306,2017-04-17,14.66
2307,2017-04-18,14.42
2308,2017-04-19,14.93
2309,2017-04-20,14.15
2310,2017-04-21,14.63
2311,2017-04-24,10.84
2312,2017-04-25,10.76
2313,2017-04-26,10.85
2314,2017-04-27,10.36
2315,2017-04-28,10.82
2316,2017-05-01,10.11
2317,2017-05-02,10.59
2318,2017-05-03,10.68
2319,2017-05-04,10.46
2320,2017-05-05,10.57
2321,2017-05-08,9.77
2322,2017-05-09,9.96
2323,2017-05-10,10.21
2324,2017-05-11,10.6
2325,2017-05-12,10.4
2326,2017-05-15,10.42
2327,2017-05-16,10.65
2328,2017-05-17,15.59
2329,2017-05-18,14.66
2330,2017-05-19,12.04
2331,2017-05-22,10.93
2332,2017-05-23,10.72
2333,2017-05-24,10.02
2334,2017-05-25,9.99
2335,2017-05-26,9.81
2336,2017-05-30,10.38
2337,2017-05-31,10.41
2338,2017-06-01,9.89
2339,2017-06-02,9.75
2340,2017-06-05,10.07
2341,2017-06-06,10.45
2342,2017-06-07,10.39
2343,2017-06-08,10.16
2344,2017-06-09,10.7
2345,2017-06-12,11.46
2346,2017-06-13,10.42
2347,2017-06-14,10.64
2348,2017-06-15,10.9
2349,2017-06-16,10.38
2350,2017-06-19,10.37
2351,2017-06-20,10.86
2352,2017-06-21,10.75
2353,2017-06-22,10.48
2354,2017-06-23,10.02
2355,2017-06-26,9.9
2356,2017-06-27,11.06
2357,2017-06-28,10.03
2358,2017-06-29,11.44
2359,2017-06-30,11.18
2360,2017-07-03,11.22
2361,2017-07-05,11.07
2362,2017-07-06,12.54
2363,2017-07-07,11.19
2364,2017-07-10,11.11
2365,2017-07-11,10.89
2366,2017-07-12,10.3
2367,2017-07-13,9.9
2368,2017-07-14,9.51
2369,2017-07-17,9.82
2370,2017-07-18,9.89
2371,2017-07-19,9.79
2372,2017-07-20,9.58
2373,2017-07-21,9.36
2374,2017-07-24,9.43
2375,2017-07-25,9.43
2376,2017-07-26,9.6
2377,2017-07-27,10.11
2378,2017-07-28,10.29
2379,2017-07-31,10.26
2380,2017-08-01,10.09
2381,2017-08-02,10.28
2382,2017-08-03,10.44
2383,2017-08-04,10.03
2384,2017-08-07,9.93
2385,2017-08-08,10.96
2386,2017-08-09,11.11
2387,2017-08-10,16.04
2388,2017-08-11,15.51
2389,2017-08-14,12.33
2390,2017-08-15,12.04
2391,2017-08-16,11.74
2392,2017-08-17,15.55
2393,2017-08-18,14.26
2394,2017-08-21,13.19
2395,2017-08-22,11.35
2396,2017-08-23,12.25
2397,2017-08-24,12.23
2398,2017-08-25,11.28
2399,2017-08-28,11.32
2400,2017-08-29,11.7
2401,2017-08-30,11.22
2402,2017-08-31,10.59
2403,2017-09-01,10.13
2404,2017-09-05,12.23
2405,2017-09-06,11.63
2406,2017-09-07,11.55
2407,2017-09-08,12.12
2408,2017-09-11,10.73
2409,2017-09-12,10.58
2410,2017-09-13,10.5
2411,2017-09-14,10.44
2412,2017-09-15,10.17
2413,2017-09-18,10.15
2414,2017-09-19,10.18
2415,2017-09-20,9.78
2416,2017-09-21,9.67
2417,2017-09-22,9.59
2418,2017-09-25,10.21
2419,2017-09-26,10.17
2420,2017-09-27,9.87
2421,2017-09-28,9.55
2422,2017-09-29,9.51
2423,2017-10-02,9.45
2424,2017-10-03,9.51
2425,2017-10-04,9.63
2426,2017-10-05,9.19
2427,2017-10-06,9.65
2428,2017-10-09,10.33
2429,2017-10-10,10.08
2430,2017-10-11,9.85
2431,2017-10-12,9.91
2432,2017-10-13,9.61
2433,2017-10-16,9.91
2434,2017-10-17,10.31
2435,2017-10-18,10.07
2436,2017-10-19,10.05
2437,2017-10-20,9.97
2438,2017-10-23,11.07
2439,2017-10-24,11.16
2440,2017-10-25,11.23
2441,2017-10-26,11.3
2442,2017-10-27,9.8
2443,2017-10-30,10.5
2444,2017-10-31,10.18
2445,2017-11-01,10.2
2446,2017-11-02,9.93
2447,2017-11-03,9.14
2448,2017-11-06,9.4
2449,2017-11-07,9.89
2450,2017-11-08,9.78
2451,2017-11-09,10.5
2452,2017-11-10,11.29
2453,2017-11-13,11.5
2454,2017-11-14,11.59
2455,2017-11-15,13.13
2456,2017-11-16,11.76
2457,2017-11-17,11.43
2458,2017-11-20,10.65
2459,2017-11-21,9.73
2460,2017-11-22,9.88
2461,2017-11-24,9.67
2462,2017-11-27,9.87
2463,2017-11-28,10.03
2464,2017-11-29,10.7
2465,2017-11-30,11.28
2466,2017-12-01,11.43
2467,2017-12-04,11.68
2468,2017-12-05,11.33
2469,2017-12-06,11.02
2470,2017-12-07,10.16
2471,2017-12-08,9.58
2472,2017-12-11,9.34
2473,2017-12-12,9.92
2474,2017-12-13,10.18
2475,2017-12-14,10.49
2476,2017-12-15,9.42
2477,2017-12-18,9.53
2478,2017-12-19,10.03
2479,2017-12-20,9.72
2480,2017-12-21,9.62
2481,2017-12-22,9.9
2482,2017-12-26,10.25
2483,2017-12-27,10.47
2484,2017-12-28,10.18
2485,2017-12-29,11.04
2486,2018-01-02,9.77
2487,2018-01-03,9.15
2488,2018-01-04,9.22
2489,2018-01-05,9.22
2490,2018-01-08,9.52
2491,2018-01-09,10.08
2492,2018-01-10,9.82
2493,2018-01-11,9.88
2494,2018-01-12,10.16
2495,2018-01-16,11.66
2496,2018-01-17,11.91
2497,2018-01-18,12.22
2498,2018-01-19,11.27
2499,2018-01-22,11.03
2500,2018-01-23,11.1
2501,2018-01-24,11.47
2502,2018-01-25,11.58
2503,2018-01-26,11.08
2504,2018-01-29,13.84
2505,2018-01-30,14.79
2506,2018-01-31,13.54
2507,2018-02-01,13.47
2508,2018-02-02,17.31
2509,2018-02-05,37.32
2510,2018-02-06,29.98
2511,2018-02-07,27.73
2512,2018-02-08,33.46
2513,2018-02-09,29.06
2514,2018-02-12,25.61
2515,2018-02-13,24.97
2516,2018-02-14,19.26
2517,2018-02-15,19.13
2518,2018-02-16,19.46
2519,2018-02-20,20.6
2520,2018-02-21,20.02
2521,2018-02-22,18.72
2522,2018-02-23,16.49
2523,2018-02-26,15.8
2524,2018-02-27,18.59
2525,2018-02-28,19.85
2526,2018-03-01,22.47
2527,2018-03-02,19.59
2528,2018-03-05,18.73
2529,2018-03-06,18.36
2530,2018-03-07,17.76
2531,2018-03-08,16.54
2532,2018-03-09,14.64
2533,2018-03-12,15.78
2534,2018-03-13,16.35
2535,2018-03-14,17.23
2536,2018-03-15,16.59
2537,2018-03-16,15.8
2538,2018-03-19,19.02
2539,2018-03-20,18.2
2540,2018-03-21,17.86
2541,2018-03-22,23.34
2542,2018-03-23,24.87
2543,2018-03-26,21.03
2544,2018-03-27,22.5
2545,2018-03-28,22.87
2546,2018-03-29,19.97
2547,2018-04-02,23.62
2548,2018-04-03,21.1
2549,2018-04-04,20.06
2550,2018-04-05,18.94
2551,2018-04-06,21.49
2552,2018-04-09,21.77
2553,2018-04-10,20.47
2554,2018-04-11,20.24
2555,2018-04-12,18.49
2556,2018-04-13,17.41
2557,2018-04-16,16.56
2558,2018-04-17,15.25
2559,2018-04-18,15.6
2560,2018-04-19,15.96
2561,2018-04-20,16.88
2562,2018-04-23,16.34
2563,2018-04-24,18.02
2564,2018-04-25,17.84
2565,2018-04-26,16.24
2566,2018-04-27,15.41
2567,2018-04-30,15.93
2568,2018-05-01,15.49
2569,2018-05-02,15.97
2570,2018-05-03,15.9
2571,2018-05-04,14.77
2572,2018-05-07,14.75
2573,2018-05-08,14.71
2574,2018-05-09,13.42
2575,2018-05-10,13.23
2576,2018-05-11,12.65
2577,2018-05-14,12.93
2578,2018-05-15,14.63
2579,2018-05-16,13.42
2580,2018-05-17,13.43
2581,2018-05-18,13.42
2582,2018-05-21,13.08
2583,2018-05-22,13.22
2584,2018-05-23,12.58
2585,2018-05-24,12.53
2586,2018-05-25,13.22
2587,2018-05-29,17.02
2588,2018-05-30,14.94
2589,2018-05-31,15.43
2590,2018-06-01,13.46
2591,2018-06-04,12.74
2592,2018-06-05,12.4
2593,2018-06-06,11.64
2594,2018-06-07,12.13
2595,2018-06-08,12.18
2596,2018-06-11,12.35
2597,2018-06-12,12.34
2598,2018-06-13,12.94
2599,2018-06-14,12.12
2600,2018-06-15,11.98
2601,2018-06-18,12.31
2602,2018-06-19,13.35
2603,2018-06-20,12.79
2604,2018-06-21,14.64
2605,2018-06-22,13.77
2606,2018-06-25,17.33
2607,2018-06-26,15.92
2608,2018-06-27,17.91
2609,2018-06-28,16.85
2610,2018-06-29,16.09
2611,2018-07-02,15.6
2612,2018-07-03,16.14
2613,2018-07-05,14.97
2614,2018-07-06,13.37
2615,2018-07-09,12.69
2616,2018-07-10,12.64
2617,2018-07-11,13.63
2618,2018-07-12,12.58
2619,2018-07-13,12.18
2620,2018-07-16,12.83
2621,2018-07-17,12.06
2622,2018-07-18,12.1
2623,2018-07-19,12.87
2624,2018-07-20,12.86
2625,2018-07-23,12.62
2626,2018-07-24,12.41
2627,2018-07-25,12.29
2628,2018-07-26,12.14
2629,2018-07-27,13.03
2630,2018-07-30,14.26
2631,2018-07-31,12.83
2632,2018-08-01,13.15
2633,2018-08-02,12.19
2634,2018-08-03,11.64
2635,2018-08-06,11.27
2636,2018-08-07,10.93
2637,2018-08-08,10.85
2638,2018-08-09,11.27
2639,2018-08-10,13.16
2640,2018-08-13,14.78
2641,2018-08-14,13.31
2642,2018-08-15,14.64
2643,2018-08-16,13.45
2644,2018-08-17,12.64
2645,2018-08-20,12.49
2646,2018-08-21,12.86
2647,2018-08-22,12.25
2648,2018-08-23,12.41
2649,2018-08-24,11.99
2650,2018-08-27,12.16
2651,2018-08-28,12.5
2652,2018-08-29,12.25
2653,2018-08-30,13.53
2654,2018-08-31,12.86
2655,2018-09-04,13.16
2656,2018-09-05,13.91
2657,2018-09-06,14.65
2658,2018-09-07,14.88
2659,2018-09-10,14.16
2660,2018-09-11,13.22
2661,2018-09-12,13.14
2662,2018-09-13,12.37
2663,2018-09-14,12.07
2664,2018-09-17,13.68
2665,2018-09-18,12.79
2666,2018-09-19,11.75
2667,2018-09-20,11.8
2668,2018-09-21,11.68
2669,2018-09-24,12.2
2670,2018-09-25,12.42
2671,2018-09-26,12.89
2672,2018-09-27,12.41
2673,2018-09-28,12.12
2674,2018-10-01,12.0
2675,2018-10-02,12.05
2676,2018-10-03,11.61
2677,2018-10-04,14.22
2678,2018-10-05,14.82
2679,2018-10-08,15.69
2680,2018-10-09,15.95
2681,2018-10-10,22.96
2682,2018-10-11,24.98
2683,2018-10-12,21.31
2684,2018-10-15,21.3
2685,2018-10-16,17.62
2686,2018-10-17,17.4
2687,2018-10-18,20.06
2688,2018-10-19,19.89
2689,2018-10-22,19.64
2690,2018-10-23,20.71
2691,2018-10-24,25.23
2692,2018-10-25,24.22
2693,2018-10-26,24.16
2694,2018-10-29,24.7
2695,2018-10-30,23.35
2696,2018-10-31,21.23
2697,2018-11-01,19.34
2698,2018-11-02,19.51
2699,2018-11-05,19.96
2700,2018-11-06,19.91
2701,2018-11-07,16.36
2702,2018-11-08,16.72
2703,2018-11-09,17.36
2704,2018-11-12,20.45
2705,2018-11-13,20.02
2706,2018-11-14,21.25
2707,2018-11-15,19.98
2708,2018-11-16,18.14
2709,2018-11-19,20.1
2710,2018-11-20,22.48
2711,2018-11-21,20.8
2712,2018-11-23,21.52
2713,2018-11-26,18.9
2714,2018-11-27,19.02
2715,2018-11-28,18.49
2716,2018-11-29,18.79
2717,2018-11-30,18.07
2718,2018-12-03,16.44
2719,2018-12-04,20.74
2720,2018-12-06,21.19
2721,2018-12-07,23.23
2722,2018-12-10,22.64
2723,2018-12-11,21.76
2724,2018-12-12,21.46
2725,2018-12-13,20.65
2726,2018-12-14,21.63
2727,2018-12-17,24.52
2728,2018-12-18,25.58
2729,2018-12-19,25.58
2730,2018-12-20,28.38
2731,2018-12-21,30.11
2732,2018-12-24,36.07
2733,2018-12-26,30.41
2734,2018-12-27,29.96
2735,2018-12-28,28.34
2736,2018-12-31,25.42
2737,2019-01-02,23.22
2738,2019-01-03,25.45
2739,2019-01-04,21.38
2740,2019-01-07,21.4
2741,2019-01-08,20.47
2742,2019-01-09,19.98
2743,2019-01-10,19.5
2744,2019-01-11,18.19
2745,2019-01-14,19.07
2746,2019-01-15,18.6
2747,2019-01-16,19.04
2748,2019-01-17,18.06
2749,2019-01-18,17.8
2750,2019-01-22,20.8
2751,2019-01-23,19.52
2752,2019-01-24,18.89
2753,2019-01-25,17.42
2754,2019-01-28,18.87
2755,2019-01-29,19.13
2756,2019-01-30,17.66
2757,2019-01-31,16.57
2758,2019-02-01,16.14
2759,2019-02-04,15.73
2760,2019-02-05,15.57
2761,2019-02-06,15.38
2762,2019-02-07,16.37
2763,2019-02-08,15.72
2764,2019-02-11,15.97
2765,2019-02-12,15.43
2766,2019-02-13,15.65
2767,2019-02-14,16.22
2768,2019-02-15,14.91
2769,2019-02-19,14.88
2770,2019-02-20,14.02
2771,2019-02-21,14.46
2772,2019-02-22,13.51
2773,2019-02-25,14.85
2774,2019-02-26,15.17
2775,2019-02-27,14.7
2776,2019-02-28,14.78
2777,2019-03-01,13.57
2778,2019-03-04,14.63
2779,2019-03-05,14.74
2780,2019-03-06,15.74
2781,2019-03-07,16.59
2782,2019-03-08,16.05
2783,2019-03-11,14.33
2784,2019-03-12,13.77
2785,2019-03-13,13.41
2786,2019-03-14,13.5
2787,2019-03-15,12.88
2788,2019-03-18,13.1
2789,2019-03-19,13.56
2790,2019-03-20,13.91
2791,2019-03-21,13.63
2792,2019-03-22,16.48
2793,2019-03-25,16.33
2794,2019-03-26,14.68
2795,2019-03-27,15.15
2796,2019-03-28,14.43
2797,2019-03-29,13.71
2798,2019-04-01,13.4
2799,2019-04-02,13.36
2800,2019-04-03,13.74
2801,2019-04-04,13.58
2802,2019-04-05,12.82
2803,2019-04-08,13.18
2804,2019-04-09,14.28
2805,2019-04-10,13.3
2806,2019-04-11,13.02
2807,2019-04-12,12.01
2808,2019-04-15,12.32
2809,2019-04-16,12.18
2810,2019-04-17,12.6
2811,2019-04-18,12.09
2812,2019-04-22,12.42
2813,2019-04-23,12.28
2814,2019-04-24,13.14
2815,2019-04-25,13.25
2816,2019-04-26,12.73
2817,2019-04-29,13.11
2818,2019-04-30,13.12
2819,2019-05-01,14.8
2820,2019-05-02,14.42
2821,2019-05-03,12.87
2822,2019-05-06,15.44
2823,2019-05-07,19.32
2824,2019-05-08,19.4
2825,2019-05-09,19.1
2826,2019-05-10,16.04
2827,2019-05-13,20.55
2828,2019-05-14,18.06
2829,2019-05-15,16.44
2830,2019-05-16,15.29
2831,2019-05-17,15.96
2832,2019-05-20,16.31
2833,2019-05-21,14.95
2834,2019-05-22,14.75
2835,2019-05-23,16.92
2836,2019-05-24,15.85
2837,2019-05-28,17.5
2838,2019-05-29,17.9
2839,2019-05-30,17.3
2840,2019-05-31,18.71
2841,2019-06-03,18.86
2842,2019-06-04,16.97
2843,2019-06-05,16.09
2844,2019-06-06,15.93
2845,2019-06-07,16.3
2846,2019-06-10,15.94
2847,2019-06-11,15.99
2848,2019-06-12,15.91
2849,2019-06-13,15.82
2850,2019-06-14,15.28
2851,2019-06-17,15.35
2852,2019-06-18,15.15
2853,2019-06-19,14.33
2854,2019-06-20,14.75
2855,2019-06-21,15.4
2856,2019-06-24,15.26
2857,2019-06-25,16.28
2858,2019-06-26,16.21
2859,2019-06-27,15.82
2860,2019-06-28,15.08
2861,2019-07-01,14.06
2862,2019-07-02,12.93
2863,2019-07-03,12.57
2864,2019-07-05,13.28
2865,2019-07-08,13.96
2866,2019-07-09,14.09
2867,2019-07-10,13.03
2868,2019-07-11,12.93
2869,2019-07-12,12.39
2870,2019-07-15,12.68
2871,2019-07-16,12.86
2872,2019-07-17,13.97
2873,2019-07-18,13.53
2874,2019-07-19,14.45
2875,2019-07-22,13.53
2876,2019-07-23,12.61
2877,2019-07-24,12.07
2878,2019-07-25,12.74
2879,2019-07-26,12.16
2880,2019-07-29,12.83
2881,2019-07-30,13.94
2882,2019-07-31,16.12
2883,2019-08-01,17.87
2884,2019-08-02,17.61
2885,2019-08-05,24.59
2886,2019-08-06,20.17
2887,2019-08-07,19.49
2888,2019-08-08,16.91
2889,2019-08-09,17.97
2890,2019-08-12,21.09
2891,2019-08-13,17.52
2892,2019-08-14,22.1
2893,2019-08-15,21.18
2894,2019-08-16,18.47
2895,2019-08-19,16.88
2896,2019-08-20,17.5
2897,2019-08-21,15.8
2898,2019-08-22,16.68
2899,2019-08-23,19.87
2900,2019-08-26,19.32
2901,2019-08-27,20.31
2902,2019-08-28,19.35
2903,2019-08-29,17.88
2904,2019-08-30,18.98
2905,2019-09-03,19.66
2906,2019-09-04,17.33
2907,2019-09-05,16.27
2908,2019-09-06,15.0
2909,2019-09-09,15.27
2910,2019-09-10,15.2
2911,2019-09-11,14.61
2912,2019-09-12,14.22
2913,2019-09-13,13.74
2914,2019-09-16,14.67
2915,2019-09-17,14.44
2916,2019-09-18,13.95
2917,2019-09-19,14.05
2918,2019-09-20,15.32
2919,2019-09-23,14.91
2920,2019-09-24,17.05
2921,2019-09-25,15.96
2922,2019-09-26,16.07
2923,2019-09-27,17.22
2924,2019-09-30,16.24
2925,2019-10-01,18.56
2926,2019-10-02,20.56
2927,2019-10-03,19.12
2928,2019-10-04,17.04
2929,2019-10-07,17.86
2930,2019-10-08,20.28
2931,2019-10-09,18.64
2932,2019-10-10,17.57
2933,2019-10-11,15.58
2934,2019-10-14,14.57
2935,2019-10-15,13.54
2936,2019-10-16,13.68
2937,2019-10-17,13.79
2938,2019-10-18,14.25
2939,2019-10-21,14.0
2940,2019-10-22,14.46
2941,2019-10-23,14.01
2942,2019-10-24,13.71
2943,2019-10-25,12.65
2944,2019-10-28,13.11
2945,2019-10-29,13.2
2946,2019-10-30,12.33
2947,2019-10-31,13.22
2948,2019-11-01,12.3
2949,2019-11-04,12.83
2950,2019-11-05,13.1
2951,2019-11-06,12.62
2952,2019-11-07,12.73
2953,2019-11-08,12.07
2954,2019-11-11,12.69
2955,2019-11-12,12.68
2956,2019-11-13,13.0
2957,2019-11-14,13.05
2958,2019-11-15,12.05
2959,2019-11-18,12.46
2960,2019-11-19,12.86
2961,2019-11-20,12.78
2962,2019-11-21,13.13
2963,2019-11-22,12.34
2964,2019-11-25,11.87
2965,2019-11-26,11.54
2966,2019-11-27,11.75
2967,2019-11-29,12.62
2968,2019-12-02,14.91
2969,2019-12-03,15.96
2970,2019-12-04,14.8
2971,2019-12-05,14.52
2972,2019-12-06,13.62
2973,2019-12-09,15.86
2974,2019-12-10,15.68
2975,2019-12-11,14.99
2976,2019-12-12,13.94
2977,2019-12-13,12.63
2978,2019-12-16,12.14
2979,2019-12-17,12.29
2980,2019-12-18,12.58
2981,2019-12-19,12.5
2982,2019-12-20,12.51
2983,2019-12-23,12.61
2984,2019-12-24,12.67
2985,2019-12-26,12.65
2986,2019-12-27,13.43
2987,2019-12-30,14.82
2988,2019-12-31,13.78
2989,2020-01-02,12.47
2990,2020-01-03,14.02
2991,2020-01-06,13.85
2992,2020-01-07,13.79
2993,2020-01-08,13.45
2994,2020-01-09,12.54
2995,2020-01-10,12.56
2996,2020-01-13,12.32
2997,2020-01-14,12.39
2998,2020-01-15,12.42
2999,2020-01-16,12.32
3000,2020-01-17,12.1
3001,2020-01-21,12.85
3002,2020-01-22,12.91
3003,2020-01-23,12.98
3004,2020-01-24,14.56
3005,2020-01-27,18.23
3006,2020-01-28,16.28
3007,2020-01-29,16.39
3008,2020-01-30,15.49
3009,2020-01-31,18.84
3010,2020-02-03,17.97
3011,2020-02-04,16.05
3012,2020-02-05,15.15
3013,2020-02-06,14.96
3014,2020-02-07,15.47
3015,2020-02-10,15.04
3016,2020-02-11,15.18
3017,2020-02-12,13.74
3018,2020-02-13,14.15
3019,2020-02-14,13.68
3020,2020-02-18,14.83
3021,2020-02-19,14.38
3022,2020-02-20,15.56
3023,2020-02-21,17.08
3024,2020-02-24,25.03
3025,2020-02-25,27.85
3026,2020-02-26,27.56
3027,2020-02-27,39.16
3028,2020-02-28,40.11
3029,2020-03-02,33.42
3030,2020-03-03,36.82
3031,2020-03-04,31.99
3032,2020-03-05,39.62
3033,2020-03-06,41.94
3034,2020-03-09,54.46
3035,2020-03-10,47.3
3036,2020-03-11,53.9
3037,2020-03-12,75.47
3038,2020-03-13,57.83
3039,2020-03-16,82.69
3040,2020-03-17,75.91
3041,2020-03-18,76.45
3042,2020-03-19,72.0
3043,2020-03-20,66.04
3044,2020-03-23,61.59
3045,2020-03-24,61.67
3046,2020-03-25,63.95
3047,2020-03-26,61.0
3048,2020-03-27,65.54
3049,2020-03-30,57.08
3050,2020-03-31,53.54
3051,2020-04-01,57.06
3052,2020-04-02,50.91
3053,2020-04-03,46.8
3054,2020-04-06,45.24
3055,2020-04-07,46.7
3056,2020-04-08,43.35
3057,2020-04-09,41.67
3058,2020-04-13,41.17
3059,2020-04-14,37.76
3060,2020-04-15,40.84
3061,2020-04-16,40.11
3062,2020-04-17,38.15
3063,2020-04-20,43.83
3064,2020-04-21,45.41
